Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend
0,0,1,5,66,2537.45,0.003956044,0.022177156,0,0.4,May,2,6,1,4,Returning_Visitor,FALSE
2,13,0,0,23,855.1666667,0.008,0.025333333,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE
0,0,0,0,3,1952.5,0.066666667,0.122222222,0,0,Nov,1,1,2,1,Returning_Visitor,FALSE
8,355,0,0,50,1039.599344,0.000925926,0.010164456,0,0,Nov,1,2,3,10,Returning_Visitor,FALSE
5,44.2,5,801.8,12,235.3,0.002777778,0.035925926,0,0,Aug,2,2,2,2,Returning_Visitor,FALSE
16,305,0,0,147,4123.956674,0.003797468,0.010521398,0,0,Nov,2,2,1,8,Returning_Visitor,FALSE
0,0,0,0,14,394.25,0,0.015384615,0,0,May,2,2,1,4,Returning_Visitor,TRUE
0,0,0,0,27,1316.035714,0,0.022222222,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,19,468.8333333,0.046296296,0.075,0,0,May,3,2,3,13,Returning_Visitor,FALSE
4,112.875,0,0,6,134.675,0,0.037037037,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE
0,0,0,0,2,76,0,0.05,0,0.6,Feb,3,2,3,3,Returning_Visitor,FALSE
0,0,0,0,8,232,0,0.025,0,0,Jul,1,2,1,2,Returning_Visitor,TRUE
1,70,0,0,12,1644.233333,0,0.015384615,0,0,Aug,1,1,4,4,New_Visitor,FALSE
11,1284.3375,3,303.625,96,2478.070833,0.007355769,0.018144023,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE
2,40,0,0,21,1494.5,0.009090909,0.004545455,0,0,May,2,2,7,2,Returning_Visitor,FALSE
1,86.6,0,0,14,349.5761905,0,0.004761905,60.43737784,0,Nov,1,1,1,3,New_Visitor,FALSE
7,143.28,0,0,27,787.2433333,0.005882353,0.044117647,0,0,Sep,1,2,3,1,Returning_Visitor,TRUE
1,26,0,0,11,345.1666667,0.022222222,0.008888889,0,0,May,1,1,4,3,Returning_Visitor,FALSE
0,0,0,0,4,56,0.1,0.15,0,0,May,2,2,6,3,Returning_Visitor,FALSE
0,0,0,0,4,127,0,0.075,0,0,May,2,2,6,4,Returning_Visitor,FALSE
0,0,1,8,21,936.6428571,0.004545455,0.008987603,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE
2,153.2,1,24.2,22,615.0666667,0.008,0.036,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE
1,5,0,0,5,95.1,0.066666667,0.077777778,0,0,Oct,1,1,4,4,Returning_Visitor,FALSE
3,59.2,0,0,9,1261.7,0.016666667,0.05,0,0,Aug,2,5,1,5,Returning_Visitor,FALSE
0,0,0,0,15,292.6944444,0,0.005128205,54.98,0,May,3,2,4,4,Returning_Visitor,FALSE
7,327.2357143,4,260,42,443.4990476,0,0.022666667,18.50321705,0,Jul,2,4,6,1,Returning_Visitor,FALSE
0,0,0,0,16,645.2,0.0125,0.05,0,0,Jul,4,1,3,1,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,1,Returning_Visitor,FALSE
4,242.8,0,0,7,238.6,0.018181818,0.063636364,0,0,Oct,2,2,1,2,Returning_Visitor,TRUE
1,0,2,57.5,63,1980.238095,0,0.015025253,0,0,Nov,3,2,1,2,New_Visitor,TRUE
10,236.9,0,0,19,538.2,0,0.00952381,0,0,May,2,5,3,6,New_Visitor,FALSE
1,0,0,0,16,2007,0.01875,0.054166667,0,0,Nov,1,1,3,1,Returning_Visitor,FALSE
6,378.4666667,0,0,13,950.6666667,0.022222222,0.054444444,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,13,171.5,0.019230769,0.080769231,0,0.8,May,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,9,27.5,0.044444444,0.1,0,0,May,2,2,1,1,Returning_Visitor,FALSE
1,7,0,0,24,445.4333333,0.017391304,0.02173913,0,0,Aug,1,1,4,3,Returning_Visitor,TRUE
0,0,0,0,12,121.5,0.025,0.066666667,0,0,May,2,4,1,2,Returning_Visitor,TRUE
0,0,0,0,9,300,0.011111111,0.033333333,0,0.8,May,2,4,1,3,Returning_Visitor,FALSE
2,180,3,258,61,5233.590476,0.009090909,0.035239899,0,0,May,2,2,4,4,Returning_Visitor,FALSE
0,0,0,0,13,852.2,0.164230769,0.18034188,0,0,Aug,3,2,4,13,Returning_Visitor,FALSE
2,83,2,40,241,5194.79857,0.003101093,0.014304381,0.468406088,0,Dec,2,4,1,1,Returning_Visitor,FALSE
3,444.7,0,0,59,3296.55,0.006666667,0.0265,0,0,Jul,2,2,4,13,Returning_Visitor,FALSE
0,0,0,0,6,916.25,0,0.006666667,0,0,May,2,2,9,2,Returning_Visitor,FALSE
0,0,0,0,26,2021.4,0.007692308,0.030769231,0,0,Jul,3,3,1,4,Returning_Visitor,FALSE
2,85.5,0,0,42,1741.483333,0,0.002051282,27.12804201,0,Mar,2,10,1,1,Returning_Visitor,FALSE
1,57.4,0,0,6,303.1,0.028571429,0.014285714,0,0,June,1,2,3,2,Returning_Visitor,FALSE
0,0,0,0,2,33,0,0.1,0,0.2,Feb,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,15,791,0,0.031111111,19.34826667,0,May,2,2,6,1,Returning_Visitor,FALSE
0,0,0,0,20,562.0071429,0,0.00125,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
2,37,0,0,3,17,0,0.05,0,0,Mar,3,2,1,2,New_Visitor,TRUE
1,0,0,0,29,1085.9,0,0.007407407,30.54596337,0,Nov,2,2,1,4,New_Visitor,FALSE
1,21,0,0,13,190,0,0.015384615,0,0,May,2,2,1,1,Returning_Visitor,TRUE
4,57.3,0,0,25,488.7166667,0.021428571,0.067517007,0,0,June,2,5,1,1,Returning_Visitor,FALSE
11,494.1666667,4,151,180,4773.335638,0.000537634,0.008600444,0,0,May,2,2,3,3,Returning_Visitor,FALSE
6,63,1,16,187,4987.688889,0.003108808,0.011118588,10.80188719,0,May,4,1,2,2,Returning_Visitor,FALSE
2,59.4,0,0,86,3334.506667,0.025581395,0.050387597,0,0,Aug,2,2,7,3,Returning_Visitor,FALSE
8,2086.75,1,46.5,81,5546,0.002325581,0.014562569,15.56462164,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,11,350.375,0.018181818,0.011688312,0,0,Nov,3,2,3,2,New_Visitor,FALSE
0,0,0,0,35,897.6666667,0.011764706,0.017016807,5.220705882,0,May,3,2,2,3,Returning_Visitor,FALSE
0,0,0,0,7,159.2,0.085714286,0.128571429,0,0,Aug,3,3,3,1,Returning_Visitor,TRUE
0,0,0,0,6,301.5,0,0.111111111,0,0,Feb,2,4,9,3,Returning_Visitor,FALSE
0,0,0,0,13,157,0,0.015384615,0,0,Nov,2,2,5,2,Returning_Visitor,FALSE
3,89.5,0,0,48,1572.2,0.017687075,0.0388854,20.11392747,0,Nov,4,2,1,3,Returning_Visitor,FALSE
5,188,0,0,25,1189.458333,0,0.006150794,36.89921429,0.6,May,2,10,1,4,Returning_Visitor,FALSE
0,0,0,0,87,4403.382777,0.002941176,0.011552302,0,0,Dec,2,2,6,2,Returning_Visitor,FALSE
6,161.8333333,5,858.5708333,84,2701.337954,0.010771277,0.016381748,7.477388113,0,Nov,1,2,1,1,Returning_Visitor,FALSE
0,0,0,0,4,46,0,0.05,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,8,349.5,0,0.028571429,25.188,0,Mar,1,2,1,8,New_Visitor,FALSE
7,250.3333333,0,0,7,180.3333333,0,0.02,0,0,Mar,2,2,1,2,New_Visitor,TRUE
8,69.83333333,1,157,45,901.9166667,0.007189542,0.02627451,7.802611111,0,May,2,2,1,6,Returning_Visitor,FALSE
7,97,3,103.25,16,1509.5,0,0.018933333,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
6,125.25,2,89,146,3697.731633,0.008108108,0.015188129,73.35866939,0,Nov,2,2,1,2,Returning_Visitor,TRUE
0,0,0,0,12,315.7797619,0.016666667,0.025,0,0,Nov,1,1,9,2,Returning_Visitor,TRUE
3,33,2,84.5,4,46.5,0,0.010666667,0,0,Mar,2,2,5,8,New_Visitor,FALSE
5,35.75,0,0,22,679.5,0,0.014666667,10.07328,0,May,2,2,8,3,Returning_Visitor,FALSE
7,120.5,0,0,19,1011.5,0,0.00952381,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,12,323,0.033333333,0.066666667,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE
0,0,0,0,2,14,0,0.1,0,0,May,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,5,168.5,0,0.04,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE
0,0,0,0,10,127.5,0,0.02,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE
0,0,0,0,16,149.9,0.05625,0.1,0,0,June,2,2,7,1,Returning_Visitor,FALSE
0,0,1,6,13,2782.75,0,0.005128205,0,0.4,May,2,2,9,2,New_Visitor,FALSE
1,512,0,0,5,322,0,0.06,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE
6,88.28,0,0,17,310.9714286,0.031578947,0.035247209,0,0,Oct,3,2,1,13,Returning_Visitor,FALSE
5,316.8,0,0,26,1086.178571,0.014285714,0.017267081,5.981166667,0,May,3,2,3,2,Returning_Visitor,FALSE
0,0,1,8,38,2370.729167,0.015384615,0.030433925,0,0,Nov,2,10,2,2,Returning_Visitor,FALSE
2,126.3333333,0,0,11,401.0133333,0,0.022222222,45.12532172,0,Nov,1,1,3,2,Returning_Visitor,TRUE
13,493.75,0,0,22,1525,0.008,0.018666667,25.00423187,0,Dec,3,2,1,1,Returning_Visitor,TRUE
0,0,0,0,3,125,0.05,0.075,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE
16,237.35,0,0,46,1143.833333,0.009803922,0.014488017,0,0,Nov,3,2,4,1,Returning_Visitor,TRUE
0,0,1,2,12,1311,0.053333333,0.084722222,0,0,May,3,2,1,15,Returning_Visitor,FALSE
5,120,1,0,27,1583.596154,0,0.028282828,39.63270309,0,Mar,2,2,4,2,Returning_Visitor,FALSE
0,0,0,0,36,319.5,0.047777778,0.088888889,0,0,May,2,2,3,1,Returning_Visitor,FALSE
14,337.58,0,0,29,443.5,0,0.027027027,0,0,Oct,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,29,2159.4,0.010344828,0.02183908,0,0,Oct,3,2,1,13,Returning_Visitor,FALSE
3,32,0,0,6,209,0,0.022222222,0,0,May,2,4,1,2,New_Visitor,FALSE
2,173,0,0,7,224,0.066666667,0.111111111,0,0,May,3,2,8,2,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,1,8,3,1,Returning_Visitor,TRUE
3,111,0,0,25,461.2222222,0,0.007142857,0,0,May,2,2,4,4,Returning_Visitor,FALSE
