Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend,Revenue
1,20,0,0,283,9354.484111,0.003043735,0.023041703,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,0
13,243.65,0,0,20,234.0166667,0.016,0.022,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,13,167.5,0,0.035897436,0,0,Jul,2,2,1,1,Returning_Visitor,FALSE,0
12,152.75,6,1024.25,127,3247.644636,0.008844998,0.017025608,33.85339122,0,Nov,3,1,1,2,Returning_Visitor,TRUE,1
0,0,0,0,3,79.5,0,0.066666667,0,0,Dec,4,1,3,2,Returning_Visitor,TRUE,0
9,111.5,1,48.5,49,1868.819697,0,0.020708874,1.706014966,0,Mar,2,2,7,2,Returning_Visitor,FALSE,1
0,0,0,0,1,48.5,0,0.1,0,0,Nov,1,1,1,3,Other,FALSE,0
1,30.5,0,0,324,14213.63652,0.002063983,0.010072239,4.485584737,0,Nov,2,2,9,1,Returning_Visitor,TRUE,1
0,0,0,0,6,75,0,0.016666667,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,0
6,212,1,9,10,491,0,0.004444444,0,0.6,May,1,1,1,2,Returning_Visitor,FALSE,0
4,64.33333333,1,13,27,1433.916667,0,0.018226601,3.691344828,0,Mar,1,4,1,8,New_Visitor,FALSE,1
3,44.3,0,0,17,468.85,0.01,0.006666667,64.2879309,0,Aug,1,2,1,2,Returning_Visitor,FALSE,1
7,280,0,0,21,612.75,0,0.008695652,43.81043478,0,May,2,2,2,1,Returning_Visitor,FALSE,1
8,580.2,1,145.6,48,2734.966667,0,0.007692308,27.60143046,0,Oct,2,2,4,5,New_Visitor,FALSE,1
1,0,1,66.4,14,668.3166667,0.014285714,0.028571429,44.89345937,0,Oct,4,2,1,20,Returning_Visitor,TRUE,1
0,0,0,0,20,1002.366667,0,0.007894737,47.57898514,0,Oct,2,2,4,2,Returning_Visitor,TRUE,1
1,15,0,0,29,1714.4,0.024074074,0.048765432,0,0,May,2,5,6,4,Returning_Visitor,FALSE,0
0,0,0,0,2,0,0.2,0.2,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE,0
3,52,0,0,13,295.6666667,0.014285714,0.042857143,0,0.2,May,3,2,1,13,Returning_Visitor,FALSE,0
0,0,0,0,4,159.2,0.05,0.066666667,0,0,June,3,2,5,13,Returning_Visitor,TRUE,0
2,137,0,0,6,185.4,0,0.028571429,44.89345937,0,Oct,2,2,7,4,Returning_Visitor,FALSE,1
4,80,0,0,326,11945.62954,0.001849665,0.017527555,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,1
0,0,0,0,7,286.5,0,0.042857143,0,0,Mar,3,3,3,1,Returning_Visitor,FALSE,0
4,302,0,0,29,675.375,0,0.001333333,0,0,Dec,2,2,1,6,Returning_Visitor,TRUE,0
0,0,0,0,6,835.8333333,0.033333333,0.066666667,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,0
4,177.3333333,1,69.6,10,402.6166667,0,0.005555556,0,0,Nov,1,1,3,5,New_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,3,1,Other,TRUE,0
1,92,0,0,117,13158.66667,0.006896552,0.041810345,0,0,May,2,6,4,4,Returning_Visitor,TRUE,0
2,75,0,0,26,2058.3,0,0.0125,8.524548919,0,Nov,1,1,9,8,New_Visitor,FALSE,1
2,60,6,459,17,1370.067857,0.02173913,0.035072464,0,0,May,1,1,6,1,Returning_Visitor,FALSE,0
0,0,0,0,32,2759.633333,0.027083333,0.038541667,0,0,May,3,2,3,2,Returning_Visitor,FALSE,0
9,410.55,0,0,57,2791.060635,0,0.006917563,13.09195948,0,Oct,2,2,3,2,Returning_Visitor,FALSE,0
1,8,0,0,32,690.2541667,0.012121212,0.029834711,10.05608631,0,Dec,1,1,3,2,Returning_Visitor,TRUE,0
0,0,0,0,4,30.5,0,0.05,0,0,Mar,2,4,3,3,Returning_Visitor,FALSE,0
11,102.1666667,1,20,25,1222.625,0,0.035,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,19,696.875,0.010526316,0.035087719,0,0,Dec,1,2,4,2,Returning_Visitor,FALSE,0
9,125.2659091,2,115,146,3231.853672,0.007792208,0.016586922,8.597486055,0,Dec,2,2,9,2,Returning_Visitor,TRUE,0
0,0,1,6,71,1375.264286,0.005633803,0.017425336,0,0,Dec,2,2,3,2,New_Visitor,FALSE,1
4,177.1666667,0,0,50,1188.566667,0.007843137,0.018300654,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,0
4,60,0,0,33,841.0333333,0.015151515,0.043434343,0,0.4,May,2,1,7,4,Returning_Visitor,FALSE,0
0,0,0,0,44,1112,0,0.006818182,0,0,Mar,4,1,4,3,Returning_Visitor,TRUE,0
0,0,0,0,3,77,0,0.066666667,0,0,Mar,3,6,1,9,Returning_Visitor,TRUE,0
0,0,0,0,2,25,0,0.1,0,0,May,2,2,1,5,Returning_Visitor,TRUE,0
0,0,0,0,5,0,0.2,0.2,0,0,May,3,2,6,13,Returning_Visitor,FALSE,0
0,0,10,518.25,60,2068.248473,0.002857143,0.034058957,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,0
3,226.9545455,0,0,57,4895.022989,0.003333333,0.023321256,0,0,May,2,2,1,13,Returning_Visitor,FALSE,0
3,165.25,0,0,49,1256.383333,0.025133333,0.046907359,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,0
3,602,0,0,64,1810.966667,0.003174603,0.012962963,0,0,May,3,2,1,6,Returning_Visitor,FALSE,0
3,117.8,0,0,62,2032.39696,0.005230769,0.01881429,0,0,Sep,3,2,6,4,Returning_Visitor,FALSE,0
3,666.2,5,173.54,27,1581.48831,0,0.010419753,35.22837227,0,Oct,3,6,3,20,Returning_Visitor,FALSE,0
0,0,0,0,12,655,0.036363636,0.063636364,0,0.8,May,2,2,1,6,Returning_Visitor,FALSE,0
0,0,0,0,3,20,0,0.066666667,0,0,Mar,2,2,2,1,Returning_Visitor,TRUE,0
0,0,0,0,3,0,0.2,0.2,0,0,Nov,3,2,4,3,Returning_Visitor,TRUE,0
8,130,1,18,19,298,0,0.016666667,19.66818546,0,Mar,2,2,3,1,Returning_Visitor,TRUE,0
0,0,0,0,38,1517.416739,0,0.004122807,0,0,Nov,4,2,4,2,Returning_Visitor,FALSE,0
0,0,0,0,23,363.5,0,0.013043478,0,0.8,May,2,2,2,1,Returning_Visitor,FALSE,0
2,67.5,0,0,7,393.5,0,0.025,0,0,Dec,2,2,1,2,New_Visitor,FALSE,0
0,0,0,0,65,6053.466667,0.005208333,0.026197917,0,0,Sep,2,4,9,3,Returning_Visitor,FALSE,0
4,45.33333333,0,0,53,1440.298918,0.012727273,0.021974359,1.660118182,0,Mar,3,2,7,3,Returning_Visitor,TRUE,1
0,0,0,0,7,199.5,0.028571429,0.057142857,56.57877343,0,Nov,2,4,1,3,Returning_Visitor,FALSE,1
1,0,1,60.5,46,1038.916667,0.021276596,0.039007092,13.10326241,0,Mar,2,2,6,1,Returning_Visitor,FALSE,1
1,11,0,0,6,43.7,0,0.057142857,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE,0
2,21.75,0,0,6,84.25,0.033333333,0.044444444,0,0,Dec,3,2,4,20,Returning_Visitor,FALSE,0
8,287.7,0,0,20,531.56,0,0.012121212,0,0,Oct,2,2,9,20,New_Visitor,FALSE,0
0,0,0,0,5,24,0.04,0.12,0,0,May,1,1,1,4,Returning_Visitor,TRUE,0
5,398.0666667,1,19.2,17,452,0.059064327,0.070737742,0,0,Aug,2,2,3,4,Returning_Visitor,FALSE,0
2,7,0,0,21,467.952381,0.047619048,0.068253968,0,0,May,2,5,1,3,Returning_Visitor,FALSE,0
0,0,0,0,10,3291,0.02,0.058,0,0,May,3,2,1,13,Returning_Visitor,FALSE,0
0,0,0,0,7,270.75,0,0.057142857,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE,0
1,218.6,0,0,19,513.1622222,0.003333333,0.0075,0,0,Aug,3,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,39,2808.666667,0,0.01025641,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,0
0,0,0,0,9,296.3928571,0,0.025,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,0
8,993.0833333,1,28.5,90,2776.013582,0.002380952,0.017256944,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE,0
7,113.25,2,38.5,92,4066.207476,0.001754386,0.013603668,18.04114817,0,Nov,2,6,6,13,Returning_Visitor,TRUE,0
0,0,0,0,10,426.5,0,0.02,0,0,Nov,2,2,1,2,New_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,0
3,57.5,0,0,37,1269.645833,0.014197531,0.012037037,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,0
4,77.5,0,0,17,678.25,0,0.031578947,0,0,Nov,1,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,11,332.2916667,0,0.009090909,0,0,Dec,2,2,2,2,Returning_Visitor,FALSE,0
8,256.5,1,0,57,1319.366667,0.006774194,0.032699169,3.373062968,0,Nov,3,2,3,2,Returning_Visitor,TRUE,1
3,36,0,0,9,71.33333333,0,0.02,0,0,Mar,2,2,1,11,New_Visitor,FALSE,0
0,0,0,0,16,200,0.034375,0.072115385,0,0.8,May,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,13,598.5,0,0.016666667,0,0,Nov,2,10,7,2,New_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,0
1,14,0,0,21,334.7857143,0,0.023333333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,0,2,17.2,93,5496.25,0.003191489,0.014078014,0.139200623,0,Jul,2,2,1,1,Returning_Visitor,FALSE,1
2,34.5,0,0,17,491.8333333,0,0.014705882,0,0,Dec,1,1,3,2,New_Visitor,FALSE,0
10,155.8458333,4,155.375,128,4391.876232,0.008759124,0.022411525,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE,0
1,12.1,5,493,50,1572.486399,0,0.019939881,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
6,134.36,0,0,22,568.9683333,0.017391304,0.021614907,12.39204312,0,Sep,1,2,6,2,Returning_Visitor,TRUE,1
0,0,0,0,8,202.8333333,0,0.014285714,0,0,May,2,4,1,2,Returning_Visitor,FALSE,0
3,168.5,0,0,5,84,0,0.025,0,0,Dec,3,2,7,10,New_Visitor,FALSE,0
0,0,0,0,33,655.875,0,0.015151515,0,0,Nov,2,2,2,13,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,0
2,115,2,31,23,404.6190476,0,0.026,0,0,May,1,1,2,2,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0.8,May,2,2,1,1,Returning_Visitor,FALSE,0
4,46.4,0,0,5,61.4,0,0.014285714,0,0,Oct,2,2,4,4,New_Visitor,FALSE,0
2,566,0,0,11,574.3333333,0,0.015277778,34.26077778,0.4,May,1,1,8,2,Returning_Visitor,FALSE,1
2,45,0,0,22,1662.733333,0,0.03015873,5.997142857,1,May,2,2,4,13,Returning_Visitor,TRUE,0
8,79.16666667,2,45,62,3657.101515,0.000952381,0.020897436,9.027320816,0,May,2,7,4,4,Returning_Visitor,FALSE,1
3,33.2,0,0,10,278.4333333,0.007142857,0.026190476,32.70034468,0,Jul,2,2,6,1,Returning_Visitor,FALSE,1
11,336.5,0,0,40,1239.949603,0.025,0.026035354,6.1287875,0,May,2,2,5,3,Returning_Visitor,TRUE,1
2,24.42857143,7,278.1666667,76,2735.728571,0.002439024,0.024843206,8.631719512,0,Mar,2,5,2,7,Returning_Visitor,FALSE,1
0,0,0,0,3,19,0,0.066666667,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,0
16,155.6313131,0,0,32,908.013456,0.005,0.01805276,4.368515556,0,Mar,2,2,3,2,Returning_Visitor,FALSE,1
0,0,0,0,19,465.6333333,0,0.026315789,0,0,Nov,1,1,1,2,New_Visitor,TRUE,0
0,0,3,121.25,89,3296.602091,0.00326087,0.017287492,0,0,Dec,1,1,4,2,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,3,1,8,New_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,1,20,Returning_Visitor,FALSE,0
4,47.8,0,0,7,183,0.018181818,0.072727273,0,0,Jul,3,3,3,4,Returning_Visitor,FALSE,0
0,0,0,0,18,1257.946667,0,0.003921569,33.50211155,0,Oct,2,2,3,2,Returning_Visitor,TRUE,1
0,0,1,0,65,934.8704274,0.008080808,0.036336088,0,0,Oct,1,1,3,2,Returning_Visitor,TRUE,0
2,199,0,0,10,155,0,0.045454545,0,0,May,2,2,3,1,Returning_Visitor,FALSE,0
4,70.5,0,0,20,1298,0,0.018666667,40.76128,0,Mar,2,2,3,2,New_Visitor,FALSE,0
2,305.125,3,368.25,27,1121.25,0.02,0.042857143,39.51980679,0,Dec,3,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,3,98,0,0.066666667,0,0,Nov,4,1,6,2,Returning_Visitor,FALSE,0
2,53,0,0,4,46,0.026666667,0.056,0,0.4,May,3,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,8,128.5,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,5,217,0,0.02,0,0,May,2,5,6,6,Returning_Visitor,FALSE,0
0,0,0,0,6,85.25,0,0.011111111,0,0,Dec,2,2,3,10,Returning_Visitor,FALSE,0
1,5,0,0,17,463.6666667,0,0.024444444,0,0,May,2,2,7,4,Returning_Visitor,TRUE,0
0,0,0,0,11,382.25,0.018181818,0.063636364,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,0
0,0,0,0,72,2494.8171,0.002777778,0.013842593,0,0,Nov,1,2,1,11,Returning_Visitor,FALSE,0
0,0,0,0,11,1197.8,0,0.01,0,0,Oct,2,2,3,20,Returning_Visitor,FALSE,0
0,0,0,0,5,94.5,0,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
7,56.5,0,0,96,4803.82717,0.012794613,0.02630097,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE,0
3,124,0,0,13,173,0,0.017777778,0,0,May,2,2,1,2,New_Visitor,FALSE,0
0,0,0,0,8,143,0,0.0125,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
1,15.1,0,0,9,248.05,0,0.01875,0,0,Sep,3,2,4,4,New_Visitor,FALSE,0
1,19,0,0,29,605.6722222,0.003448276,0.025517241,0,0.8,May,3,2,3,6,Returning_Visitor,FALSE,0
0,0,0,0,7,182.5,0.085714286,0.076190476,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,0
2,48.83333333,6,370.875,22,526.0281385,0.032142857,0.032738095,22.93531071,0.6,May,1,1,1,2,Returning_Visitor,FALSE,0
0,0,0,0,1,70.5,0,0.1,0,0,Nov,2,10,1,3,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,7,3,Returning_Visitor,FALSE,0
5,265.2916667,4,191.75,29,991.8270202,0.008823529,0.008921569,0,0,Nov,3,2,7,6,Returning_Visitor,TRUE,0
2,182.4,0,0,27,1165.944762,0,0.007407407,0,0,Nov,2,4,6,11,New_Visitor,TRUE,0
5,194.2857143,4,162.75,98,5325.234886,0.001941748,0.012604407,56.1773806,0,Nov,2,2,1,10,Returning_Visitor,TRUE,1
6,102.5,1,10,23,237.25,0,0.005185185,0,0,May,2,2,1,4,Returning_Visitor,FALSE,0
0,0,3,60.5,74,3105.365207,0.015789474,0.022261905,0,0,Nov,1,2,5,2,Returning_Visitor,FALSE,0
7,161.25,1,0,32,1038.797619,0,0.015714286,59.96777143,0.2,May,1,1,4,2,Returning_Visitor,FALSE,1
0,0,5,497.8333333,26,851.6666667,0.006451613,0.01827957,0,0,Nov,2,2,1,2,New_Visitor,TRUE,0
3,52.53333333,0,0,16,2059.3,0,0.027777778,26.18852293,0,Jul,5,11,1,1,Returning_Visitor,FALSE,1
0,0,0,0,26,955.375,0,0.008333333,0,0,Dec,2,2,7,2,New_Visitor,TRUE,0
5,31.7,3,239.2,3,78.5,0,0.008333333,0,0,Sep,2,2,1,5,New_Visitor,FALSE,0
3,14.5,5,1007.5,26,672.875,0,0.032352941,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,0
4,98,1,31,32,898.1714286,0,0.005555556,23.32166667,0,May,2,2,4,2,New_Visitor,TRUE,1
4,123.4,0,0,38,585.37,0.017948718,0.033333333,0,0,Jul,1,1,3,3,Returning_Visitor,TRUE,0
5,109.6,1,3,29,1980.266667,0.006060606,0.026262626,0,0,Jul,2,2,1,4,Returning_Visitor,FALSE,1
3,37.58333333,0,0,67,1982.523611,0.004411765,0.010971792,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,0
9,68.4,1,6,30,728.8666667,0.037373737,0.063636364,0,0,Oct,2,2,3,20,Returning_Visitor,TRUE,0
0,-1,0,-1,1,-1,0.2,0.2,0,0,Feb,2,4,1,1,Returning_Visitor,FALSE,0
3,45.5,0,0,13,661.9166667,0,0.025,0,0,Nov,2,2,1,2,New_Visitor,FALSE,0
0,0,0,0,5,54.33333333,0,0.02,0,0,Dec,1,2,1,3,Returning_Visitor,FALSE,0
5,277.8,0,0,25,884.5,0,0.003571429,7.48051616,0,Jul,2,10,2,2,New_Visitor,TRUE,1
0,0,0,0,2,67,0,0.1,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,0
0,0,0,0,2,7,0,0.1,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,14,2425,0,0.007142857,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
7,51.70833333,2,280.5,149,7569.182143,8.01E-05,0.016297591,11.37726052,0,Nov,2,2,2,2,Returning_Visitor,FALSE,1
4,75.6,0,0,94,1576.205078,0.010752688,0.015506059,0,0.6,May,3,2,9,3,Returning_Visitor,FALSE,0
0,0,0,0,26,1312.333333,0.036538462,0.054230769,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,0
7,989.9,0,0,27,1474.233333,0.013333333,0.025634921,0,0,May,3,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0.4,Feb,1,1,1,3,Returning_Visitor,FALSE,0
3,48,1,58.5,35,1698,0.005714286,0.005714286,93.52994426,0,Nov,4,1,1,2,Returning_Visitor,TRUE,1
1,5,0,0,53,1062.749495,0.007843137,0.019263449,0,0.4,May,1,1,1,4,Returning_Visitor,FALSE,0
0,0,0,0,21,587.9166667,0.023333333,0.031666667,23.33239205,0,Nov,3,2,1,10,Returning_Visitor,FALSE,0
3,81.5,0,0,3,40.5,0,0.04,0,0,Nov,1,1,1,8,New_Visitor,FALSE,0
0,0,0,0,81,2092.67381,0.015,0.027155449,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,0
7,77.5,0,0,14,192.9333333,0,0.013333333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,7,723,0,0.028571429,32.90611766,0,Dec,2,2,4,1,Returning_Visitor,TRUE,1
0,0,0,0,20,1722.866667,0.01,0.075,0,0.2,May,2,2,6,1,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Feb,2,6,1,2,Returning_Visitor,FALSE,0
0,0,0,0,6,90.16666667,0.033333333,0.066666667,0,0,Nov,3,2,4,1,Returning_Visitor,TRUE,0
0,0,0,0,23,1516.966667,0,0.024242424,0,0.2,May,1,1,8,1,Returning_Visitor,FALSE,0
4,96.25,0,0,67,3763.000758,0,0.003076923,15.84839963,0,Nov,2,4,9,3,Other,FALSE,1
0,0,0,0,3,12,0,0.066666667,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,11,2028.5,0,0.036363636,0,0,May,2,2,1,4,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,20,Returning_Visitor,FALSE,0
0,0,0,0,12,748.25,0.016666667,0.022222222,0,0,Nov,1,2,1,2,Returning_Visitor,TRUE,0
10,218.4027778,0,0,27,897.7837302,0.006060606,0.019805195,48.92856443,0,Dec,2,2,1,3,Returning_Visitor,FALSE,0
0,0,1,255,15,1418.25,0,0.00625,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
0,0,0,0,48,2215.866667,0.001041667,0.019583333,0,0,May,4,1,1,4,Returning_Visitor,FALSE,0
0,0,0,0,29,738.8861111,0,0.002469136,0,0,Dec,3,2,6,2,Returning_Visitor,TRUE,0
0,0,0,0,2,61,0,0.05,0,0,May,3,2,3,15,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Nov,8,2,6,13,Returning_Visitor,FALSE,0
2,33,0,0,25,1720,0,0.007692308,60.29018448,0,Mar,2,5,3,1,Returning_Visitor,FALSE,1
5,125.1,2,34.6,25,887.75,0.013793103,0.023754789,0,0,Aug,2,2,1,1,Returning_Visitor,TRUE,0
0,0,0,0,5,219,0,0.04,0,0,Nov,1,8,7,6,Returning_Visitor,FALSE,0
0,0,1,3,29,1005.946429,0.006666667,0.013333333,0,0.8,May,2,2,5,5,Returning_Visitor,FALSE,0
3,21.2,0,0,23,1053.175758,0.002083333,0.014583333,0,0,Jul,3,2,3,4,Returning_Visitor,FALSE,0
3,36,1,62,19,924.3333333,0,0.004761905,0,0,Mar,2,2,1,2,New_Visitor,FALSE,0
7,53.25,0,0,42,650.0333333,0.004347826,0.006521739,0,0,May,2,2,2,4,Returning_Visitor,FALSE,0
0,0,0,0,11,1027,0,0.054545455,0,0,Nov,2,2,2,3,Returning_Visitor,FALSE,0
0,0,0,0,10,250.8,0,0.01,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,0
3,223.3333333,2,19.75,37,1118.987027,0.003252033,0.018958927,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,0
2,279.5,0,0,5,426,0,0.014285714,0,0,May,1,1,4,2,Returning_Visitor,TRUE,0
0,0,0,0,3,56.5,0.066666667,0.133333333,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,0
7,215.2,0,0,119,4749.240385,0.015772358,0.031811847,1.164075388,0.8,May,3,2,6,6,Returning_Visitor,FALSE,0
4,147.3333333,0,0,19,407.8333333,0,0.004347826,0,0,May,2,2,7,2,New_Visitor,FALSE,0
0,0,0,0,3,255,0,0.066666667,0,0,Nov,2,5,8,3,Returning_Visitor,TRUE,0
6,145,0,0,85,1704.580556,0.002930403,0.02539857,0,0,Nov,1,2,3,2,Returning_Visitor,FALSE,1
4,55.25,0,0,27,705.5,0,0.007901235,0,0,Nov,1,1,9,3,Returning_Visitor,FALSE,0
0,0,0,0,2,221.5,0,0.05,0,0,Mar,3,2,3,10,Returning_Visitor,TRUE,0
12,275.5166667,2,288.375,60,1276.594048,0,0.00952381,5.45243266,0,Nov,4,1,1,2,Returning_Visitor,FALSE,1
0,0,0,0,6,92,0,0.066666667,0,0,Mar,1,1,3,10,Returning_Visitor,FALSE,0
1,30,0,0,7,157.5,0,0.025,0,0,Mar,2,2,3,3,New_Visitor,FALSE,0
0,0,0,0,30,685.75,0,0.036507937,0,0,Dec,2,2,2,3,Returning_Visitor,FALSE,0
2,28,0,0,42,1329.666667,0,0.002325581,80.04344186,0,May,2,2,1,4,Returning_Visitor,TRUE,1
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,5,1,Returning_Visitor,FALSE,0
0,0,0,0,140,2404.831006,0.001428571,0.003142857,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,0
1,-1,0,-1,1,-1,0,0.066666667,0,0,May,3,2,1,4,Returning_Visitor,FALSE,0
2,91.9,0,0,6,273.8,0,0.005,0,0,Sep,3,2,1,2,New_Visitor,TRUE,0
1,3,0,0,11,1046.666667,0.005555556,0.025,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE,0
8,152,0,0,4,72.5,0,0.00952381,0,0,Nov,2,2,1,8,New_Visitor,FALSE,0
1,20,0,0,8,268,0,0.025925926,0,0,May,3,2,1,4,Returning_Visitor,FALSE,0
0,0,0,0,32,1080.047619,0,0.01015625,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,0
0,0,0,0,7,165,0.042857143,0.1,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,0
0,0,0,0,5,210,0.16,0.173333333,0,0.4,May,1,1,1,3,Returning_Visitor,FALSE,0
0,0,0,0,5,82,0.1,0.146666667,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,0
2,29,0,0,61,1617.519048,0.013978495,0.030295699,0,0,Nov,3,2,8,2,Returning_Visitor,TRUE,0
10,225.45,0,0,60,1449.608333,0.004545455,0.011320346,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,0
0,0,3,70,7,110,0.04,0.07,0,0,May,1,1,2,3,Returning_Visitor,FALSE,0
1,23,0,0,16,281.75,0,0.014285714,0,0,Nov,8,2,1,2,Returning_Visitor,FALSE,0
2,12,0,0,45,547.5,0.033469388,0.054460641,13.18408163,0.8,May,2,10,3,2,Returning_Visitor,FALSE,0
0,0,0,0,4,39.2,0,0.05,0,0,Nov,1,2,1,2,New_Visitor,FALSE,0
5,224.75,0,0,10,235.4166667,0.015384615,0.030769231,0,0,Dec,1,1,8,2,New_Visitor,FALSE,0
1,29.2,0,0,7,75.6,0,0.025,0,0,Aug,1,1,4,2,New_Visitor,TRUE,0
1,0,0,0,39,2487.5,0.017105263,0.047105263,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
7,157.5,1,23,42,3503.025,0.005142857,0.018193939,21.76475048,0,May,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,2,0,0.2,0.2,0,0,Nov,2,2,9,13,Returning_Visitor,FALSE,0
0,0,0,0,28,527.8333333,0.02962963,0.048148148,0,0,Oct,2,2,2,13,Returning_Visitor,FALSE,0
4,107.75,0,0,15,369.05,0.005555556,0.029365079,0,0,Nov,3,2,8,1,Returning_Visitor,FALSE,0
3,230.1,0,0,7,381.4,0,0.007407407,35.25541691,0,Nov,1,1,3,5,Returning_Visitor,FALSE,0
1,41,0,0,6,68.5,0,0.033333333,0,0.4,May,1,1,1,2,Returning_Visitor,FALSE,0
0,0,0,0,2,3,0,0.1,0,0.6,May,2,10,3,1,Returning_Visitor,FALSE,0
0,0,0,0,3,77,0,0.066666667,0,0,Mar,4,2,6,1,Returning_Visitor,FALSE,0
3,55.33333333,0,0,4,420,0.0125,0.0625,0,0,Aug,1,1,4,3,Returning_Visitor,FALSE,1
0,0,0,0,10,3,0.14,0.16,0,0.8,May,2,5,2,3,Returning_Visitor,FALSE,0
5,36,0,0,237,6817.942235,0.00167364,0.01380616,3.960306296,0,Nov,2,2,1,3,Returning_Visitor,FALSE,1
0,0,0,0,15,197,0,0.026666667,0,0.2,May,2,2,1,4,Returning_Visitor,FALSE,0
0,0,0,0,24,272,0.056,0.090666667,0,0.8,May,3,2,3,4,Returning_Visitor,FALSE,0
1,78,1,14,37,935.5571429,0,0.027027027,67.73686486,0,May,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,17,697.5166667,0,0.017647059,0,0.8,May,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,12,274.75,0,0.030555556,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
